20	28	43	51	52	56
4	5	20	47	53	56
1	11	14	23	42	48
11	13	27	34	46	49
3	10	13	30	41	57
6	12	28	43	52	56
5	7	24	25	36	47
6	7	39	47	51	52
2	3	12	16	37	47
11	14	21	30	33	49
33	38	47	50	52	55
1	22	30	45	50	53
5	22	28	47	59	60
12	30	34	44	57	60
18	20	26	31	44	45
2	4	29	52	56	60
5	10	12	20	29	37
4	9	23	27	28	30
2	10	21	35	43	54
7	8	12	13	15	41
8	17	19	40	43	49
9	20	44	52	59	60
14	21	27	31	35	50
10	11	19	37	53	56
3	11	16	22	25	33
17	20	49	52	57	59
2	9	12	14	32	54
6	13	24	41	50	53
17	20	26	27	55	57
3	6	19	20	58	60
36	37	39	49	54	60
22	29	36	41	48	58
16	19	23	28	39	58
3	10	11	39	54	56
28	32	36	49	55	60
8	9	11	48	53	60
7	9	30	33	38	55
5	10	25	39	43	52
4	13	14	26	29	35
2	6	11	36	37	48
9	11	22	32	35	56
1	12	20	26	45	54
5	14	17	30	35	38
3	7	9	10	31	34
3	15	31	36	48	54
2	23	33	35	40	50
3	11	26	34	45	53
5	29	30	36	41	48
10	25	30	47	50	51
4	7	13	25	27	58
5	11	15	28	43	50
10	23	29	31	33	46
2	33	34	37	41	53
5	15	43	48	52	55
5	14	37	43	46	58
5	8	19	26	48	57
15	17	35	42	47	48
19	21	27	41	53	57
31	32	34	40	50	55
10	31	40	50	55	56
4	28	30	31	35	54
10	23	36	50	52	60
12	30	32	40	49	60
9	12	19	22	35	37
5	20	23	27	39	49
8	11	12	15	18	22
22	29	32	49	54	59
3	5	19	24	30	35
10	16	20	26	49	55
3	8	17	20	38	53
5	18	21	26	39	59
13	14	24	39	40	45
1	15	37	39	48	52
8	9	12	22	42	49
10	13	25	26	28	45
11	34	45	48	51	54
9	19	23	29	32	57
2	8	15	25	34	45
2	10	34	37	43	50
10	37	40	43	57	59
3	9	11	24	36	51
20	33	34	57	58	60
3	8	36	40	51	53
1	2	24	40	51	59
5	27	34	46	48	52
2	14	35	39	49	51
2	17	23	43	44	51
7	9	14	18	29	39
5	23	38	39	51	54
26	33	35	38	43	53
2	15	26	27	30	52
11	26	47	55	57	59
4	6	39	46	54	58
19	23	29	31	41	53
10	14	22	41	42	53
5	7	8	9	11	39
4	18	26	36	41	53
4	17	36	37	51	56
13	19	24	46	50	60
6	10	33	39	42	60
4	20	30	41	47	58
3	16	17	44	53	60
4	5	15	17	27	51
5	9	24	31	33	42
1	2	39	48	52	59
13	26	27	28	35	52
13	19	26	40	58	60
13	17	21	39	40	59
2	14	48	55	58	60
5	9	11	22	36	40
12	18	31	50	59	60
4	16	24	25	30	56
8	14	29	35	36	40
6	10	16	20	29	54
8	11	14	30	36	38
4	23	39	52	55	56
8	30	40	44	59	60
20	21	26	29	31	36
10	15	28	31	33	38
2	5	28	33	51	52
11	12	31	33	42	52
17	30	32	40	42	56
1	3	8	13	27	52
2	3	14	23	34	50
18	40	47	54	57	58
9	11	23	30	31	54
1	13	24	40	44	50
4	6	29	48	50	51
2	5	15	20	43	57
10	14	43	46	49	53
2	5	11	13	56	59
14	15	30	53	55	60
8	22	32	43	53	56
43	44	46	53	54	59
3	16	23	25	51	56
2	10	15	44	56	57
8	19	46	51	52	54
7	14	15	20	23	35
3	5	11	36	44	46
6	19	22	34	43	45
7	10	32	43	47	54
7	8	24	30	33	47
7	12	25	26	32	39
8	9	14	32	53	59
7	9	12	19	45	54
5	20	22	28	29	30
1	4	26	39	43	49
38	42	44	52	58	60
1	27	29	38	50	52
8	13	25	34	42	48
6	13	29	30	35	37
11	14	16	28	34	46
4	5	16	18	27	51
17	24	25	38	41	55
10	47	51	53	59	60
10	21	43	47	53	55
6	15	25	37	48	55
18	29	31	44	51	57
2	5	16	20	35	43
10	11	18	19	30	50
16	35	36	41	52	54
10	23	27	43	53	59
7	8	11	39	43	50
8	18	21	30	48	49
9	24	26	39	46	57
3	5	13	24	35	59
25	26	28	33	42	51
1	6	8	10	25	27
3	14	20	22	49	51
1	32	38	47	51	54
2	20	35	38	45	51
1	18	19	33	43	60
7	10	14	16	54	59
13	21	30	36	59	60
1	11	20	37	40	52
5	7	42	46	50	60
19	20	31	42	51	56
8	19	21	36	42	59
7	17	19	26	40	50
12	32	40	47	48	59
9	19	45	46	54	56
7	12	38	39	45	56
9	19	20	50	51	60
3	4	29	36	45	55
13	33	36	41	50	56
9	18	24	35	36	59
3	11	13	27	32	47
2	8	38	42	48	49
11	17	24	39	46	49
6	13	21	22	31	46
1	19	24	26	52	55
3	15	16	35	37	47
6	10	12	17	28	53
2	16	17	25	50	54
23	27	30	37	38	44
2	12	19	22	36	58
25	35	42	45	52	57
10	13	20	40	44	53
2	24	26	32	35	50
12	27	37	44	54	59
2	7	13	29	38	43
10	21	26	29	32	38
5	16	24	32	38	46
2	4	5	27	49	59
3	4	8	11	47	49
3	36	40	46	58	60
7	27	39	52	55	57
6	21	28	31	33	43
14	25	28	45	53	58
9	11	21	49	53	54
2	5	12	13	25	35
2	5	17	18	54	59
5	12	36	45	50	58
3	14	52	55	57	60
11	27	30	40	44	57
5	13	16	17	27	55
7	9	23	44	46	55
2	18	30	31	45	56
27	35	36	37	42	59
12	28	38	39	51	56
18	27	32	43	50	52
22	29	31	43	50	54
1	16	28	39	44	57
4	19	27	28	29	31
7	12	19	34	40	53
2	8	12	28	33	43
4	18	24	28	39	44
11	16	24	35	46	50
5	11	17	19	44	48
29	48	52	54	55	58
3	4	7	15	27	56
14	32	33	40	42	51
34	39	43	56	57	60
9	26	34	43	53	54
11	12	25	33	48	54
2	9	10	21	27	38
13	16	20	26	39	42
7	8	27	31	32	51
3	14	17	32	37	39
7	10	17	24	38	57
18	29	31	42	43	53
4	19	20	24	39	43
6	19	26	47	50	58
18	29	40	42	50	54
8	12	32	44	46	48
6	8	24	37	41	45
13	15	33	45	54	55
21	37	44	46	49	57
26	36	40	46	49	51
3	19	22	24	35	49
5	12	45	52	56	59
7	8	10	12	27	56
17	21	30	48	52	58
2	11	16	18	36	45
19	31	39	44	53	59
2	5	13	17	39	44
3	8	21	25	27	43
3	7	15	29	38	60
7	16	29	36	38	50
6	15	18	24	30	44
8	39	44	47	53	56
7	15	19	34	37	55
9	12	22	39	48	60
2	19	22	30	46	52
5	9	13	33	40	54
16	24	25	42	45	59
4	13	14	40	46	52
3	18	22	34	55	58
4	15	45	47	50	52
1	13	23	24	30	57
22	23	26	37	38	48
7	14	31	33	36	49
2	34	35	42	43	55
2	6	28	36	51	56
17	29	36	38	53	56
12	13	20	30	34	49
12	20	32	48	52	54
2	5	27	28	48	55
5	19	32	41	49	58
6	13	24	32	40	51
1	19	28	33	39	41
1	25	29	36	56	60
2	6	18	30	52	56
26	27	31	38	44	45
2	10	11	33	52	57
2	14	28	50	57	58
6	13	25	32	47	57
4	27	29	41	48	52
14	32	33	36	41	52
6	8	14	26	36	40
15	16	34	42	46	59
2	4	16	33	44	51
2	6	30	34	35	52
4	14	27	38	50	52
31	36	44	47	49	54
5	9	25	27	38	40
13	22	28	29	40	48
2	24	32	50	54	59
6	11	16	26	44	53
4	6	13	34	37	51
23	24	26	41	52	53
1	2	10	19	20	37
4	13	35	54	56	58
2	34	36	38	51	55
10	25	33	36	40	58
12	18	23	25	45	50
2	12	33	57	58	60
1	2	3	11	28	43
12	13	37	44	48	51
4	10	26	37	47	57
3	4	46	50	56	59
10	27	37	40	47	55
21	48	50	54	57	60
9	14	21	26	36	52
17	27	28	40	44	55
6	9	11	34	41	53
1	35	39	53	55	56
17	20	24	29	49	53
4	27	30	36	54	59
1	6	10	34	40	54
4	9	17	23	28	53
4	22	25	38	45	51
1	15	24	26	28	48
1	3	31	32	43	52
6	26	45	50	56	60
4	9	18	44	46	48
7	12	24	27	30	49
2	14	24	28	35	50
4	13	14	44	49	57
14	18	28	41	47	54
4	5	7	27	45	58
6	11	27	40	46	49
8	22	26	33	37	54
10	18	31	43	57	59
1	7	13	29	37	54
6	22	43	51	52	57
3	4	16	22	36	42
2	10	12	30	41	42
1	2	6	9	16	32
3	14	18	34	42	49
24	46	50	51	52	56
17	18	30	35	39	58
1	6	27	46	51	59
1	8	17	44	46	53
4	8	17	29	31	45
11	28	35	42	46	58
17	28	31	56	57	58
16	17	23	42	59	60
4	13	14	18	49	59
4	18	20	34	45	60
7	17	38	45	52	56
8	9	28	41	48	55
5	6	15	23	56	59
7	31	35	36	46	48
11	14	18	30	33	39
5	8	23	32	33	56
22	25	31	39	41	44
2	12	40	46	52	53
2	26	30	35	46	54
10	16	28	47	51	59
16	32	36	42	44	48
4	13	15	19	36	58
11	15	17	34	35	49
10	16	28	33	48	53
12	13	24	41	42	44
2	11	23	31	42	44
13	21	29	34	47	57
1	12	28	29	34	48
8	9	25	41	54	55
13	18	29	32	50	58
6	10	33	50	51	56
23	27	35	52	53	57
8	10	20	26	49	58
3	17	27	32	47	54
5	24	37	44	49	58
7	11	12	30	39	57
7	15	20	23	30	41
2	21	30	35	45	50
4	6	11	24	45	48
4	17	38	44	53	60
2	9	10	18	21	28
19	41	42	44	47	54
10	12	16	20	32	53
9	13	21	27	36	56
2	15	19	21	23	38
7	18	24	26	39	46
20	21	22	29	46	60
30	32	49	50	52	53
2	5	23	33	52	59
1	4	7	10	11	52
4	16	18	31	45	46
7	15	17	31	42	54
8	12	16	29	37	58
20	30	36	38	47	53
23	26	28	54	55	60
10	12	23	37	47	51
1	6	13	20	36	43
25	38	44	46	53	54
18	37	39	41	43	51
5	6	11	32	36	60
2	15	30	38	48	53
19	24	25	28	42	58
5	15	18	31	42	53
15	18	24	42	46	56
3	29	32	46	55	60
20	27	42	45	46	47
7	16	21	35	36	38
6	27	28	33	46	48
1	4	5	14	45	56
13	15	21	26	30	46
11	14	25	32	51	59
3	6	30	37	53	56
25	34	40	49	51	60
1	6	14	17	33	36
14	15	25	30	31	34
1	4	13	17	38	48
2	9	17	18	45	47
3	22	27	28	50	54
2	43	47	48	49	55
8	39	43	46	47	58
8	19	21	30	52	56
23	29	32	36	45	49
4	5	11	19	41	51
7	20	34	40	44	55
4	10	23	33	38	55
31	36	38	41	42	49
4	9	17	18	21	38
6	7	8	23	43	53
2	5	8	42	46	59
1	5	7	10	12	45
5	10	16	44	50	52
29	31	36	42	47	53
3	10	15	35	36	58
9	23	32	35	46	57
8	10	24	45	56	60
8	12	22	35	40	44
13	20	27	31	53	60
2	21	24	27	40	51
9	19	21	30	31	42
1	15	37	42	46	54
7	31	32	41	51	52
5	6	17	43	54	59
2	6	13	26	53	60
1	4	9	35	36	53
24	28	47	50	51	58
6	13	17	36	42	51
4	18	31	44	46	49
14	17	21	27	43	49
5	20	26	31	33	44
28	31	40	42	46	58
3	23	26	31	47	54
9	20	24	43	51	52
5	8	17	42	46	47
13	23	27	34	38	57
10	22	24	38	39	49
4	5	7	21	45	53
33	43	49	50	56	59
2	27	32	41	47	58
11	22	36	40	45	52
3	5	14	35	43	52
20	26	32	41	45	57
26	29	34	38	50	60
4	20	24	35	47	59
1	7	30	43	44	54
4	29	44	47	48	60
6	18	24	27	56	59
1	2	11	13	36	49
9	10	23	33	44	51
8	23	28	30	32	51
19	26	33	35	51	52
1	5	24	47	55	56
1	2	38	41	42	58
16	29	34	35	49	51
2	6	18	23	31	46
23	29	30	33	46	51
3	23	42	43	47	60
16	19	20	28	37	60
10	13	16	22	34	60
8	18	21	31	37	38
19	23	34	40	41	58
12	17	23	38	53	54
15	16	18	20	22	48
24	33	38	42	44	54
17	23	29	38	57	60
8	27	35	38	41	44
7	24	26	28	44	57
1	21	22	27	32	45
7	16	33	42	50	58
7	24	28	46	53	56
4	6	11	43	54	56
7	10	14	37	45	54
7	11	19	23	40	49
4	10	20	33	37	49
8	17	34	38	42	51
13	16	27	43	48	58
10	14	25	29	33	57
18	20	27	40	49	55
8	21	23	29	36	48
1	5	11	16	20	56
1	2	23	27	45	51
7	12	24	44	51	56
5	40	47	52	55	57
28	29	31	45	48	49
1	17	19	30	33	47
21	27	31	45	55	56
1	3	5	10	20	42
5	10	23	24	35	47
22	30	42	50	58	59
3	18	34	35	36	56
1	2	11	37	48	51
10	15	28	33	51	52
9	11	17	19	35	52
1	2	27	28	46	47
23	37	38	46	47	51
1	6	8	11	33	50
7	13	35	37	39	51
4	12	32	33	34	48
9	12	18	31	39	50
3	18	31	39	46	51
9	14	37	44	46	55
15	24	37	46	49	58
18	23	30	32	42	56
2	5	13	27	41	53
21	24	26	35	45	53
1	10	24	39	45	58
11	13	14	27	44	56
5	15	18	19	21	38
20	29	34	37	45	57
24	36	38	43	44	58
1	12	17	31	37	46
8	23	30	51	53	58
11	13	24	28	44	45
1	6	10	30	33	38
15	18	41	48	50	58
3	9	18	32	40	56
17	19	33	35	39	52
3	23	26	35	39	49
1	7	11	32	51	59
25	27	29	37	50	51
12	31	34	36	48	56
7	16	20	27	36	52
17	29	32	38	45	50
7	19	30	35	42	47
7	21	28	56	58	59
22	26	38	39	45	50
2	12	19	29	50	59
3	10	16	23	27	29
2	8	24	36	51	52
16	20	35	40	53	60
2	25	36	41	42	53
2	9	16	37	44	58
4	30	31	32	47	53
1	22	31	34	44	54
18	23	31	39	49	57
4	12	19	33	36	38
9	23	39	41	49	58
14	27	30	46	52	60
27	33	37	39	58	60
16	18	26	30	31	34
3	10	42	49	54	57
4	6	19	20	40	41
3	8	28	39	42	59
7	14	23	43	44	53
1	10	17	24	42	51
5	18	27	43	49	59
25	34	38	45	53	60
3	5	9	14	41	46
12	17	25	29	41	52
6	16	33	34	45	46
12	13	24	29	32	41
5	8	42	50	51	59
12	28	37	46	48	53
9	10	17	32	34	46
10	15	25	38	47	53
15	18	20	32	48	49
11	19	21	23	27	52
4	10	29	31	34	35
9	12	14	29	42	56
9	13	18	47	52	60
6	18	37	40	41	58
6	33	34	48	53	59
2	10	13	41	49	53
3	13	14	29	33	43
15	17	20	31	41	48
15	22	23	42	51	57
9	36	37	53	55	60
8	15	29	35	45	54
20	27	30	31	40	53
2	5	8	18	30	48
6	13	14	28	35	45
13	25	28	37	43	56
6	11	16	23	36	42
2	14	21	22	51	60
10	24	25	36	47	48
9	10	36	50	53	55
26	32	42	45	55	59
9	12	15	21	31	36
6	7	29	39	41	55
1	6	28	37	56	58
22	23	41	46	53	60
16	26	35	39	44	45
5	7	11	34	35	50
32	37	44	47	54	60
11	26	27	30	34	41
2	20	27	28	32	38
12	19	27	39	41	45
15	30	39	41	45	59
1	12	20	30	52	60
2	18	31	42	51	56
10	11	14	19	39	48
4	19	38	44	52	55
4	10	38	40	45	48
12	25	30	39	56	57
6	20	22	31	33	34
1	8	22	49	52	53
6	18	34	47	52	57
4	6	16	18	21	38
4	15	26	30	54	55
5	11	27	41	42	54
2	6	8	21	25	34
1	5	13	25	26	29
3	13	42	45	56	59
6	25	43	57	58	59
11	13	26	27	28	50
12	18	46	50	53	55
2	16	17	18	41	47
13	14	22	54	56	58
1	5	34	37	40	60
30	42	47	50	55	58
22	23	34	48	53	54
2	13	14	35	54	57
2	9	23	28	45	53
1	3	4	39	51	53
6	11	16	19	31	56
6	19	34	43	45	54
2	6	13	14	17	44
4	8	29	38	49	50
20	21	28	48	50	59
17	22	27	31	49	57
11	20	35	42	55	58
1	15	16	22	25	43
2	14	20	25	41	45
9	12	23	24	46	54
1	10	25	43	50	56
5	17	32	35	37	57
20	23	32	34	37	45
9	11	13	15	19	51
9	11	27	46	51	53
8	11	25	39	41	60
5	10	12	22	28	46
1	4	26	39	47	55
2	6	10	15	53	56
17	18	26	30	33	37
3	19	23	27	40	45
19	22	31	36	52	53
1	22	26	43	50	53
4	9	21	34	54	59
5	6	12	19	30	60
10	11	21	50	51	54
17	19	32	43	48	51
26	33	42	43	53	54
6	11	32	40	48	59
7	13	24	30	32	53
3	7	29	37	54	60
15	27	28	32	48	55
14	34	46	47	56	57
2	3	7	16	27	42
2	17	22	24	48	51
8	28	36	47	50	58
8	15	18	45	59	60
41	44	48	50	54	57
5	8	24	30	57	59
7	22	28	32	56	58
15	17	33	41	47	48
3	6	13	38	49	51
16	18	22	24	34	43
8	26	28	33	41	54
3	4	37	39	48	50
3	9	13	29	30	51
6	24	26	30	34	49
1	6	45	49	50	57
9	40	41	50	55	58
3	5	11	27	35	44
23	24	32	38	40	41
8	18	21	22	35	37
13	17	29	45	49	50
1	2	34	39	41	45
25	30	31	34	43	59
6	10	15	24	38	39
2	9	14	22	32	37
13	23	25	35	52	53
22	28	30	33	55	59
1	13	14	21	26	51
10	30	36	40	44	60
2	4	9	35	45	60
2	8	35	42	49	56
16	23	45	56	58	59
4	5	14	37	40	60
1	5	31	32	37	42
14	17	36	38	44	60
3	10	17	21	22	43
1	5	23	25	28	31
11	23	24	26	40	52
18	20	30	32	33	40
3	11	17	33	52	58
11	13	25	39	46	56
5	25	28	41	53	54
10	28	37	43	44	47
1	45	47	52	53	55
7	18	39	41	44	51
13	16	23	24	32	35
12	16	26	40	56	57
5	10	20	57	58	59
5	16	19	37	51	56
3	10	30	44	53	56
9	10	19	35	37	41
16	27	28	47	59	60
1	4	23	32	38	59
7	14	18	23	32	59
3	7	15	40	45	54
11	23	34	41	46	56
1	10	17	18	45	48
16	23	25	28	30	44
5	11	22	24	51	53
1	3	19	23	47	58
6	17	22	30	37	50
16	17	19	28	45	58
21	31	35	53	54	57
2	3	5	10	15	34
3	6	14	15	21	25
9	22	25	47	52	58
12	34	45	53	55	58
20	23	35	36	44	48
8	11	27	28	43	46
11	12	26	30	37	53
2	7	9	18	21	25
9	10	15	28	43	45
12	15	18	21	51	56
29	35	43	54	56	57
6	27	33	39	40	60
3	25	35	38	44	48
4	10	13	23	27	57
11	40	43	45	47	57
6	9	15	22	39	48
16	18	23	30	32	33
10	13	33	35	36	42
4	14	17	43	52	56
16	29	33	39	42	44
2	20	21	33	48	57
3	9	18	23	50	52
4	21	25	33	36	46
16	17	20	22	38	50
11	28	37	45	54	60
25	31	33	39	43	45
10	15	16	19	28	35
20	22	36	38	41	43
9	34	42	45	46	59
12	16	30	52	53	58
1	17	38	43	45	47
2	3	14	20	30	46
5	11	13	19	30	31
10	26	28	51	53	59
3	10	23	36	43	52
4	17	18	37	52	56
2	8	9	15	22	34
10	16	21	29	44	55
2	14	15	19	35	59
8	23	35	39	56	59
1	3	10	17	23	24
3	12	24	40	51	52
6	10	24	29	43	55
10	16	32	40	42	54
7	24	29	39	45	52
9	13	16	17	36	47
1	9	24	38	48	49
6	18	20	24	43	48
9	11	12	30	39	43
8	9	39	47	57	59
4	8	10	21	45	54
4	6	39	44	52	60
8	33	40	52	55	59
12	20	24	28	33	57
1	6	14	22	30	56
10	21	32	34	48	57
14	16	19	21	33	55
9	21	36	38	52	53
9	26	29	42	43	45
9	25	33	35	40	49
15	27	33	36	41	45
5	8	20	28	40	45
2	14	22	23	29	47
15	20	22	24	34	55
8	21	27	35	43	56
1	18	25	37	39	43
17	25	26	30	32	50
5	6	15	25	39	53
4	5	7	34	42	60
2	27	32	36	48	50
26	28	35	38	48	55
10	13	19	32	40	60
13	30	32	39	46	54
35	36	39	44	48	52
8	20	30	32	48	59
5	10	18	24	39	52
4	10	41	44	52	54
9	16	20	54	57	59
1	12	16	17	52	60
4	19	27	38	54	57
8	11	24	26	47	57
12	14	19	25	52	59
3	16	28	32	34	37
2	6	22	44	55	57
22	23	29	32	38	45
12	16	17	18	34	37
6	15	19	37	39	53
4	14	20	24	46	50
5	6	10	14	22	36
21	29	32	35	43	50
9	28	29	34	36	55
23	36	43	44	55	56
10	14	31	34	45	58
5	10	39	42	46	54
15	22	30	32	40	58
11	24	26	34	37	59
19	20	28	34	36	44
5	11	13	21	53	54
6	17	33	48	50	57
2	5	12	32	40	44
14	26	29	35	37	39
7	20	21	24	40	56
1	7	14	31	35	46
8	21	24	25	52	57
15	37	38	42	49	50
3	6	10	17	34	37
20	22	36	42	52	60
4	28	30	38	46	59
28	34	40	43	50	51
1	5	14	23	35	45
11	19	22	33	34	53
1	9	14	20	25	54
4	14	39	41	54	58
22	27	33	42	58	59
1	37	44	46	48	50
8	10	18	34	39	56
2	28	32	35	54	58
8	11	27	35	36	51
6	23	30	36	53	56
16	32	40	46	53	56
17	18	27	32	39	58
4	11	17	18	21	48
2	10	11	24	38	56
11	22	25	27	55	59
23	41	46	52	54	59
2	36	46	48	57	60
7	14	32	37	40	60
4	28	45	48	52	60
1	6	7	8	23	56
16	20	23	29	35	47
4	24	46	52	55	56
10	23	31	33	51	52
11	15	29	37	39	44
7	11	24	36	42	58
6	15	18	33	37	40
4	27	38	40	58	59
18	23	37	39	50	55
6	14	19	20	39	53
10	18	33	38	40	43
6	7	13	17	22	56
30	35	36	38	49	52
7	8	19	23	27	58
14	16	23	30	45	60
6	25	26	35	38	40
6	12	22	28	31	44
6	9	41	54	56	58
10	12	22	25	42	54
14	22	29	32	33	35
21	38	53	56	57	58
7	14	47	54	56	60
15	25	27	45	46	50
3	6	11	27	28	46
1	18	19	29	44	54
10	19	26	35	38	39
10	19	27	31	51	53
8	31	32	33	38	50
1	5	6	37	44	53
50	51	56	57	58	59
12	22	27	37	40	55
4	7	12	22	26	39
6	25	35	43	46	53
18	22	29	34	36	47
10	13	20	37	38	54
4	19	23	29	56	59
4	5	36	40	44	56
8	9	11	25	39	41
33	36	40	44	45	54
8	10	15	23	25	34
6	10	19	24	25	29
10	14	36	53	55	60
4	11	20	30	37	43
6	25	27	35	45	55
2	11	13	26	32	59
3	5	9	40	42	47
3	17	34	35	40	48
5	26	27	34	42	48
24	33	34	35	46	60
10	12	13	20	22	54
12	15	18	30	52	55
8	18	23	37	42	58
7	9	23	33	57	59
5	6	12	15	22	43
13	16	26	35	37	39
2	11	15	30	36	39
1	2	14	37	55	58
10	22	40	46	55	58
13	18	35	40	41	42
6	25	33	42	48	49
1	18	19	33	56	60
7	20	26	37	38	39
12	21	25	37	38	49
4	35	43	46	47	53
2	18	19	23	34	53
3	14	24	27	38	56
5	10	32	38	48	49
8	11	18	37	40	51
10	11	12	37	38	59
11	13	15	17	22	27
8	14	27	34	52	54
4	16	19	31	33	44
16	29	35	43	49	56
6	11	13	19	24	51
9	24	28	45	49	51
2	8	18	27	38	60
5	15	20	27	30	58
1	10	11	13	35	49
2	8	18	37	56	58
4	6	17	34	51	57
3	13	40	44	46	50
2	10	12	27	45	56
11	13	16	24	31	46
3	27	36	39	40	43
8	38	44	50	56	60
19	22	29	41	44	59
4	12	16	34	44	49
5	10	12	18	25	33
1	41	44	46	54	58
17	39	43	46	52	53
11	14	21	25	46	50
17	25	30	35	42	57
4	19	27	35	40	44
1	9	19	21	34	54
4	28	29	30	43	52
11	12	20	40	41	46
19	21	26	31	42	49
13	20	24	25	38	41
8	10	17	29	37	40
3	11	15	21	27	49
14	15	47	50	56	59
2	11	20	31	43	47
1	31	44	46	53	58
7	12	24	27	39	58
1	7	28	30	44	46
11	16	24	46	54	55
6	12	31	32	46	60
13	16	36	53	54	55
2	3	6	18	20	28
5	18	30	35	39	60
19	20	26	51	52	57
6	21	34	46	54	59
9	23	28	40	48	59
1	8	11	22	30	35
1	2	11	12	34	49
4	13	14	21	30	34
14	23	29	41	57	58
17	20	26	36	42	54
10	11	17	19	37	41
7	40	44	50	52	57
2	12	35	51	57	58
7	16	21	33	55	60
6	8	28	51	53	59
16	18	31	39	42	44
17	19	37	41	42	49
8	15	32	33	58	59
21	23	37	44	46	48
23	24	26	38	42	49
2	14	18	29	36	38
26	29	36	49	50	59
8	13	28	31	32	33
7	25	41	47	50	53
2	6	27	37	44	47
1	6	23	26	39	49
31	33	34	35	39	48
9	27	35	45	46	59
14	26	35	38	45	53
1	19	46	47	49	53
8	9	10	24	42	44
11	16	22	30	34	42
8	18	20	24	36	45
16	17	25	47	48	58
5	37	43	49	54	56
3	19	34	44	56	58
27	37	38	43	45	54
1	4	25	27	29	37
7	34	45	51	54	59
10	21	24	36	38	51
12	13	19	36	44	55
9	24	28	37	43	57
2	9	42	44	48	50
10	15	34	36	56	60
7	25	32	43	53	55
8	23	25	39	43	44
9	11	14	31	48	51
2	16	21	42	50	56
2	13	24	35	50	54
10	12	16	21	28	38
1	8	19	33	36	48
19	22	39	46	47	59
13	26	30	34	43	51
15	36	45	51	52	59
9	18	19	22	42	47
12	18	19	27	41	46
10	11	16	21	46	50
2	17	21	28	51	60
4	11	16	22	29	33
5	9	20	25	35	53
4	8	26	33	46	53
7	16	37	53	57	59
7	8	22	27	29	42
8	16	20	21	31	34
14	24	32	38	46	53
1	25	27	28	41	56
3	11	29	35	44	57
1	11	34	36	44	56
15	23	30	35	38	44
11	15	28	36	43	55
3	13	23	41	49	53
11	29	37	38	43	60
17	34	46	49	50	57
1	28	29	32	35	56
12	21	28	37	42	57
6	27	38	42	45	57
6	10	11	43	53	55
16	25	30	40	45	49
22	25	28	32	33	47
11	17	24	25	33	34
27	36	40	41	44	54
23	26	51	52	53	58
5	7	10	32	46	60
4	10	18	30	34	47
1	19	21	23	33	43
10	24	42	43	48	49
10	14	16	30	32	36
6	16	22	38	48	52
8	28	36	45	57	59
3	35	38	40	57	58
5	23	34	45	56	57
13	14	29	30	48	59
2	26	40	42	49	56
16	23	32	50	52	58
1	32	37	44	46	47
2	4	7	16	30	38
6	9	12	27	32	57
9	19	23	32	39	45
6	11	29	40	41	58
7	17	26	39	56	60
4	13	25	40	53	57
7	8	31	34	38	47
4	6	32	35	41	45
4	21	27	29	42	47
14	18	30	35	55	57
7	20	38	43	45	53
11	20	27	28	53	60
11	36	45	55	57	58
7	27	31	39	45	46
7	9	10	19	25	58
1	13	18	26	40	56
5	9	18	24	25	42
14	18	28	35	38	54
3	5	11	34	37	42
11	14	15	18	33	34
5	9	24	27	33	46
1	42	44	47	48	53
9	15	20	29	30	42
4	9	31	47	49	53
27	33	39	52	57	58
5	15	22	26	54	58
1	17	30	37	46	50
31	32	33	39	52	55
4	9	24	44	47	56
15	20	39	41	49	57
9	10	30	37	47	54
18	21	30	31	34	51
1	5	7	14	23	26
20	27	41	54	56	58
12	14	34	35	37	47
7	23	26	27	29	51
7	8	14	23	30	46
9	24	33	43	49	57
2	3	8	19	29	37
14	20	23	39	46	50
10	23	31	37	58	59
20	32	33	48	49	53
4	13	23	28	30	52
1	11	14	23	29	55
14	16	38	39	41	48
6	10	27	28	41	52
2	5	11	24	41	49
15	16	20	38	40	58
8	11	17	33	40	55
2	4	25	36	50	53
5	15	18	27	49	57
10	22	23	37	53	60
8	17	34	37	43	45
5	12	14	20	27	28
28	29	31	50	58	59
14	27	35	40	50	55
12	27	30	36	45	52
4	24	37	43	59	60
4	10	12	14	36	46
1	7	10	12	33	42
9	21	30	41	42	43
2	4	6	29	41	56
2	26	35	39	40	56
6	9	34	37	38	45
5	18	36	44	57	60
12	26	31	36	37	49
6	16	18	33	42	57
1	2	10	37	42	48
9	15	20	33	41	43
6	13	26	28	35	41
1	6	21	29	36	59
20	22	35	40	41	59
13	17	21	31	41	49
2	3	19	40	44	60
9	21	37	39	43	54
17	18	35	36	47	52
18	22	25	27	43	44
3	7	17	20	48	50
12	21	29	54	56	57
7	16	22	38	55	57
3	19	28	33	57	58
16	33	38	46	53	55
9	13	26	38	58	60
9	11	29	30	33	60
13	17	28	29	42	53
3	5	9	35	43	60
3	27	39	46	47	60
3	20	26	45	49	58
6	7	28	42	45	49
1	10	17	26	30	53
2	11	43	49	52	56
3	8	30	33	35	48
28	44	52	54	58	60
6	17	25	35	40	49
6	30	35	39	42	48
14	25	28	41	43	46
2	5	10	29	34	41
20	27	35	39	50	59
2	16	19	31	43	60
33	34	37	46	52	60
10	16	27	34	36	57
30	37	45	54	57	58
8	11	14	39	48	53
12	14	28	42	45	55
17	20	22	35	41	42
11	13	16	36	53	57
12	33	35	36	44	52
